date,metric,store,agent,lang,searchterm,rank
2021-05-17 15:10:52,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 15:10:53,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 15:10:53,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 15:10:54,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 15:10:55,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",31
2021-05-17 15:10:55,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 15:10:56,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 15:10:56,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 15:10:57,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 15:10:57,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 15:10:58,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 15:10:58,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 15:10:58,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 15:10:59,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 15:11:00,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",7
2021-05-17 15:11:00,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 15:11:01,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",29
2021-05-17 15:11:02,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 15:11:02,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",24
2021-05-17 15:11:03,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",10
2021-05-17 15:11:03,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 15:11:04,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 15:11:04,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 15:11:05,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 15:11:05,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 15:11:06,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 15:11:06,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 15:11:07,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",6
2021-05-17 15:11:07,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 15:11:08,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",9
2021-05-17 15:11:08,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 15:11:09,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 15:11:10,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 15:11:10,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",16
2021-05-17 15:11:11,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",6
2021-05-17 15:11:11,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",7
2021-05-17 15:11:11,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",9
2021-05-17 15:11:12,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 15:11:12,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 15:11:13,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 15:11:13,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 15:21:14,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",8
2021-05-17 15:21:15,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",6
2021-05-17 15:21:15,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 15:21:16,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",40
2021-05-17 15:21:16,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 15:21:17,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 15:21:17,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
2021-05-17 15:21:18,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",8
2021-05-17 15:21:18,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 15:21:19,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 15:21:19,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 15:21:20,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 15:21:20,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 15:21:20,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 15:21:21,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
2021-05-17 15:21:22,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 15:21:22,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 15:21:23,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 15:21:24,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 15:21:24,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",31
2021-05-17 15:21:25,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 15:21:25,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 15:21:26,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 15:21:26,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 15:21:27,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 15:21:27,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 15:21:27,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 15:21:28,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 15:21:29,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 15:21:29,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",7
2021-05-17 15:21:30,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 15:21:30,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",29
2021-05-17 15:21:32,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 15:21:32,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",24
2021-05-17 15:21:33,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",11
2021-05-17 15:21:33,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 15:21:34,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 15:21:34,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 15:21:35,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 15:21:35,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 15:21:36,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 15:21:36,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 15:21:37,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 15:21:37,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 15:21:38,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",9
2021-05-17 15:21:38,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 15:21:39,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 15:21:40,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 15:21:40,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",15
2021-05-17 15:21:41,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",7
2021-05-17 15:21:41,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",7
2021-05-17 15:21:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",9
2021-05-17 15:21:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 15:21:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 15:21:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 15:21:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 15:31:44,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",8
2021-05-17 15:31:45,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",1
2021-05-17 15:31:45,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 15:31:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",41
2021-05-17 15:31:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 15:31:47,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 15:31:47,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
2021-05-17 15:31:48,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",8
2021-05-17 15:31:48,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 15:31:49,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 15:31:49,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 15:31:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 15:31:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 15:31:51,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 15:31:51,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
2021-05-17 15:31:52,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 15:31:52,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 15:31:53,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 15:31:53,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 15:31:54,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",31
2021-05-17 15:31:55,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 15:31:55,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 15:31:56,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 15:31:56,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 15:31:57,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 15:31:57,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 15:31:58,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 15:31:58,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 15:31:59,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 15:31:59,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",7
2021-05-17 15:32:00,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 15:32:01,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",29
2021-05-17 15:32:01,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 15:32:02,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",24
2021-05-17 15:32:02,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",11
2021-05-17 15:32:03,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 15:32:04,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 15:32:04,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 15:32:04,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 15:32:05,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 15:32:05,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 15:32:06,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 15:32:06,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 15:32:07,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",8
2021-05-17 15:32:08,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",9
2021-05-17 15:32:08,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 15:32:09,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 15:32:09,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 15:32:10,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",15
2021-05-17 15:32:10,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",7
2021-05-17 15:32:11,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",7
2021-05-17 15:32:11,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",9
2021-05-17 15:32:12,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 15:32:12,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 15:32:13,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 15:32:13,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 15:42:14,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",8
2021-05-17 15:42:14,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",1
2021-05-17 15:42:15,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 15:42:16,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",41
2021-05-17 15:42:16,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 15:42:17,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 15:42:17,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
2021-05-17 15:42:18,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",7
2021-05-17 15:42:18,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 15:42:19,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 15:42:19,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 15:42:20,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 15:42:20,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 15:42:21,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 15:42:21,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
2021-05-17 15:42:22,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 15:42:22,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 15:42:23,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 15:42:24,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 15:42:24,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",31
2021-05-17 15:42:25,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 15:42:25,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 15:42:26,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 15:42:26,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 15:42:27,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 15:42:27,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 15:42:28,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 15:42:28,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 15:42:29,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 15:42:29,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",7
2021-05-17 15:42:30,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 15:42:30,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",29
2021-05-17 15:42:31,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 15:42:31,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",17
2021-05-17 15:42:32,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",11
2021-05-17 15:42:32,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 15:42:33,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",7
2021-05-17 15:42:33,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 15:42:34,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 15:42:34,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 15:42:35,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 15:42:35,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 15:42:36,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 15:42:36,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 15:42:37,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",9
2021-05-17 15:42:38,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 15:42:38,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 15:42:39,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 15:42:39,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",15
2021-05-17 15:42:40,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",7
2021-05-17 15:42:40,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",8
2021-05-17 15:42:41,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",9
2021-05-17 15:42:41,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 15:42:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 15:42:42,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 15:42:43,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 15:52:43,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",8
2021-05-17 15:52:44,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",6
2021-05-17 15:52:44,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 15:52:45,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",41
2021-05-17 15:52:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 15:52:46,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 15:52:47,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
2021-05-17 15:52:47,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","pos",8
2021-05-17 15:52:47,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","point of sale",6
2021-05-17 15:52:48,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","kasse",3
2021-05-17 15:52:48,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","restaurant pos",10
2021-05-17 15:52:49,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","invoice print",10
2021-05-17 15:52:49,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cashier",10
2021-05-17 15:52:50,business.store.rank,playstore,at.smartlab.tshop,"Android11","en-US","cash register",10
2021-05-17 15:52:50,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","pos",4
2021-05-17 15:52:51,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","point of sale",6
2021-05-17 15:52:52,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","kasse",3
2021-05-17 15:52:52,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","restaurant pos",35
2021-05-17 15:52:53,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","invoice print",50
2021-05-17 15:52:53,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cashier",31
2021-05-17 15:52:54,business.store.rank,playstore,at.smartlab.tshop,"Android5","de-DE","cash register",20
2021-05-17 15:52:54,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","pos",4
2021-05-17 15:52:55,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","point of sale",6
2021-05-17 15:52:55,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","kasse",3
2021-05-17 15:52:55,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","restaurant pos",10
2021-05-17 15:52:56,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","invoice print",10
2021-05-17 15:52:56,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cashier",10
2021-05-17 15:52:57,business.store.rank,playstore,at.smartlab.tshop,"Android11","de-DE","cash register",10
2021-05-17 15:52:57,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","pos",7
2021-05-17 15:52:58,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","point of sale",7
2021-05-17 15:52:58,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","kasse",2
2021-05-17 15:52:59,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","restaurant pos",28
2021-05-17 15:53:00,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","invoice print",50
2021-05-17 15:53:00,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cashier",24
2021-05-17 15:53:01,business.store.rank,playstore,at.smartlab.tshop,"Android5","es-MX","cash register",11
2021-05-17 15:53:01,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","pos",7
2021-05-17 15:53:02,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","point of sale",3
2021-05-17 15:53:02,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","kasse",2
2021-05-17 15:53:03,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","restaurant pos",10
2021-05-17 15:53:03,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","invoice print",10
2021-05-17 15:53:03,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cashier",10
2021-05-17 15:53:04,business.store.rank,playstore,at.smartlab.tshop,"Android11","es-MX","cash register",10
2021-05-17 15:53:04,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","pos",7
2021-05-17 15:53:05,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","point of sale",7
2021-05-17 15:53:06,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","kasse",5
2021-05-17 15:53:06,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","restaurant pos",17
2021-05-17 15:53:07,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","invoice print",50
2021-05-17 15:53:07,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cashier",50
2021-05-17 15:53:08,business.store.rank,playstore,at.smartlab.tshop,"Android5","id-ID","cash register",15
2021-05-17 15:53:08,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","pos",6
2021-05-17 15:53:09,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","point of sale",4
2021-05-17 15:53:09,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","kasse",9
2021-05-17 15:53:10,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","restaurant pos",10
2021-05-17 15:53:10,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","invoice print",10
2021-05-17 15:53:10,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cashier",10
2021-05-17 15:53:11,business.store.rank,playstore,at.smartlab.tshop,"Android11","id-ID","cash register",10
2021-05-17 16:03:12,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","pos",8
2021-05-17 16:03:12,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","point of sale",6
2021-05-17 16:03:13,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","kasse",3
2021-05-17 16:03:13,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","restaurant pos",50
2021-05-17 16:03:14,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","invoice print",50
2021-05-17 16:03:15,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cashier",50
2021-05-17 16:03:15,business.store.rank,playstore,at.smartlab.tshop,"Android5","en-US","cash register",20
